  -1.5261468e+00  -8.1512401e-01  -6.4639746e-01   5.1682143e-01  -8.9944467e-02   8.1217331e-01   2.9583922e-01  -6.3729079e-01  -3.5205138e-01   1.8780079e+00
  -1.5099971e+00  -2.9155755e-01  -6.7088915e-01   6.0694851e-01  -3.5032481e-01   7.2179776e-01   6.5845542e-02  -4.0541138e-01  -3.5205138e-01   1.1596076e+00
  -1.4938474e+00  -2.4216449e-01  -9.7703526e-01   6.2774706e-01  -2.7020778e-01   8.2508410e-01   1.2717719e-01  -3.2109159e-01  -3.5205138e-01  -5.8507908e-01
  -1.4776977e+00  -2.4875023e-01  -7.3211837e-01   5.9308280e-01  -4.3044183e-01   7.6053014e-01   1.2717719e-01  -3.9838473e-01  -3.5205138e-01  -5.8507908e-01
  -1.4615480e+00  -1.7301420e-01  -8.9131435e-01   6.8320988e-01  -5.7064663e-01   5.9268984e-01   1.7317592e-01  -1.8055861e-01  -3.5205138e-01  -5.8507908e-01
  -1.4453983e+00   1.1836486e+00   1.1659875e+00   8.0800121e-01  -1.1114366e+00  -1.6666988e+00  -5.3213802e-01   1.3564059e-01  -3.5205138e-01  -5.8507908e-01
  -1.4292486e+00   2.4518039e-01   6.0267866e-01   7.2480699e-01  -5.3058812e-01  -6.8547862e-01  -6.7013422e-01  -4.7052280e-02  -3.5205138e-01  -5.8507908e-01
  -1.4130989e+00  -3.3436487e-01  -4.7495564e-01   5.9308280e-01   4.9090398e-01   1.0207972e-01   6.5845542e-02  -3.6325148e-01  -3.5205138e-01   1.3332130e-01
  -1.3969492e+00  -2.8497181e-01  -7.1987253e-01   6.0001566e-01   9.0318845e-02   1.2790131e-01   6.5845542e-02  -3.0703829e-01  -3.5205138e-01   1.3648648e+00
  -1.3807995e+00   4.2628829e-01   1.6680671e+00   7.3867269e-01  -2.3131920e+00  -8.1458654e-01  -7.1613296e-01   3.0240858e-02  -3.5205138e-01  -5.8507908e-01
  -1.3646498e+00  -3.3107200e-01  -7.6885591e-01   6.4854562e-01  -3.1026629e-01   1.7954448e-01   1.4251010e-01  -1.8055861e-01  -3.5205138e-01  -5.8507908e-01
  -1.3485001e+00  -2.8167894e-01  -7.3211837e-01   6.1388136e-01  -1.9009075e-01   4.7649270e-01   1.8850884e-01  -2.5785175e-01  -3.5205138e-01  -5.8507908e-01
  -1.3323504e+00  -3.8375794e-01  -3.4105249e-02   5.6535140e-01  -5.9067589e-01   2.5700923e-01   4.5138946e-03  -3.7027813e-01  -3.5205138e-01  -5.8507908e-01
  -1.3162007e+00  -2.3887162e-01  -5.2393902e-01   5.9308280e-01  -4.7050035e-01   4.5067112e-01   2.3450757e-01  -3.0001164e-01  -3.5205138e-01  -5.8507908e-01
  -1.3000510e+00  -1.4337837e-01  -2.4228460e-01   5.5148569e-01  -6.9915210e-02  -1.4117409e-02   1.4251010e-01  -3.7027813e-01  -3.5205138e-01  -5.8507908e-01
  -1.2839013e+00  -3.8046507e-01  -6.5864331e-01   5.5148569e-01  -2.3014927e-01   5.0231429e-01   9.6511365e-02  -3.7027813e-01  -3.5205138e-01  -5.8507908e-01
  -1.2677516e+00  -2.2570014e-01  -1.0382645e+00   5.7921710e-01  -2.9856696e-02   6.4433301e-01   1.1184428e-01  -2.9298499e-01  -3.5205138e-01  -5.8507908e-01
  -1.2516019e+00  -1.7301420e-01  -4.0148058e-01   5.5841854e-01  -3.3029555e-01   2.6992003e-01   1.5784301e-01  -3.2811824e-01  -3.5205138e-01  -5.8507908e-01
  -1.2354522e+00  -2.2570014e-01  -9.2805188e-01   6.0694851e-01  -2.9023704e-01   5.5395746e-01   1.7317592e-01  -1.8758526e-01  -3.5205138e-01   8.5172168e-01
  -1.2193025e+00  -2.9485042e-01  -6.9538084e-01   5.6535140e-01  -6.1070515e-01   7.9926252e-01   9.6511365e-02  -2.8595835e-01  -3.5205138e-01  -5.8507908e-01
  -1.2031528e+00  -2.0265004e-01  -6.8313500e-01   5.5148569e-01  -4.3044183e-01   4.1193874e-01   1.7317592e-01  -2.7893170e-01  -1.7104472e-01   1.6727507e+00
  -1.1870031e+00  -2.7509320e-01  -1.0260186e+00   5.4455284e-01  -1.3000298e-01   9.5419203e-01   1.5784301e-01  -2.8595835e-01  -3.5205138e-01   3.0692673e-02
  -1.1708534e+00  -1.7630707e-01  -8.7906851e-01   5.9308280e-01  -2.1012001e-01   3.8611716e-01   1.1184428e-01  -1.4542537e-01  -3.5205138e-01  -5.8507908e-01
  -1.1547037e+00  -8.8756717e-01  -1.4431785e-01   5.3068714e-01  -4.7050035e-01   1.1499052e-01   9.6511365e-02  -2.7190505e-01  -3.5205138e-01  -5.8507908e-01
  -1.1385540e+00   2.3859465e-01   5.9043281e-01   5.8614995e-01  -2.5017852e-01  -1.0857132e+00   1.9846806e-02  -1.2434542e-01  -1.3082102e-01  -5.8507908e-01
  -1.1224043e+00  -1.3020688e-01  -8.1783928e-01   5.5148569e-01  -1.9009075e-01   3.9902795e-01   2.1917466e-01  -1.9461191e-01  -3.5205138e-01  -5.8507908e-01
  -1.1062546e+00   1.2396274e+00   9.8229983e-01   7.8720266e-01  -1.9526654e+00  -1.1373564e+00  -5.9346966e-01   4.3075985e-01  -3.5205138e-01  -5.8507908e-01
  -1.0901049e+00   1.2396274e+00   9.8229983e-01   7.8720266e-01  -1.9526654e+00  -1.1373564e+00  -5.9346966e-01   4.3075985e-01  -3.5205138e-01  -5.8507908e-01
  -1.0739552e+00  -1.4337837e-01  -7.5661006e-01   5.6535140e-01  -6.5076366e-01   4.8940350e-01   2.1917466e-01  -1.3137207e-01  -3.5205138e-01  -5.8507908e-01
  -1.0578055e+00  -2.6850746e-01  -8.5457682e-01   5.0988858e-01  -4.9052961e-01   7.0888697e-01   1.4251010e-01  -2.2271850e-01  -3.5205138e-01  -5.8507908e-01
  -1.0416558e+00  -1.8947856e-01  -2.4228460e-01   4.8909003e-01  -2.3014927e-01   1.4081210e-01   1.4251010e-01  -2.5785175e-01  -3.5205138e-01  -5.8507908e-01
  -1.0255061e+00   1.2297488e+00   3.9449930e-01   8.0106836e-01  -1.4519339e+00  -1.1502671e+00  -5.0147219e-01   5.5021288e-01  -3.5205138e-01  -5.8507908e-01
  -1.0093564e+00  -1.6642846e-01  -8.3008513e-01   5.1682143e-01  -5.1055886e-01   3.8611716e-01   1.8850884e-01  -1.3839872e-01  -3.5205138e-01   2.4937797e+00
  -9.9320666e-01   2.0895881e-01   1.0059904e-01   5.5148569e-01  -1.9009075e-01  -9.0496209e-01   8.1178453e-02   3.0240858e-02  -3.5205138e-01  -5.8507908e-01
  -9.7705696e-01   1.0687982e-01  -2.6677629e-01   4.7522432e-01  -5.3058812e-01   8.9168931e-02   1.1184428e-01  -8.9212174e-02  -3.5205138e-01   1.0569789e+00
  -9.6090725e-01   2.7345907e+00   7.1289125e-01   7.0400844e-01  -1.4719632e+00  -1.3955722e+00  -7.3146587e-01   6.0642607e-01  -3.5205138e-01   4.4120718e-01
  -9.4475755e-01   1.2725561e+00  -2.4228460e-01   7.5253840e-01  -1.3117291e+00  -8.5331892e-01  -5.6280384e-01   7.4695905e-01  -3.5205138e-01  -5.8507908e-01
  -9.2860785e-01   2.0237307e-01   2.1081164e-01   4.6135862e-01  -4.3044183e-01  -7.3712179e-01   1.4251010e-01  -3.2998982e-02  -3.5205138e-01  -5.8507908e-01
  -9.1245815e-01   1.5919646e+00   3.8225346e-01   7.1787414e-01  -1.8725483e+00  -1.1631779e+00  -6.2413549e-01   7.7506565e-01  -3.5205138e-01   1.0569789e+00
  -8.9630845e-01   2.9457345e-01  -2.5453045e-01   4.4749291e-01  -3.3029555e-01  -3.7561960e-01   1.5784301e-01   1.2861394e-01  -3.5205138e-01   5.4383581e-01
  -8.8015875e-01  -9.3985304e-02   2.7123973e-02   1.2858173e-01  -5.1055886e-01   2.4409844e-01   8.1178453e-02   5.1320805e-02  -3.5205138e-01  -5.8507908e-01
  -8.6400904e-01   1.5079502e-03  -3.2800551e-01   1.0778317e-01  -3.3029555e-01   2.5700923e-01   8.1178453e-02   7.9427401e-02  -3.5205138e-01  -5.8507908e-01
  -8.4785934e-01  -1.9277143e-01  -2.4228460e-01   8.6984614e-02  -3.1026629e-01   4.2484953e-01   1.9846806e-02   4.4294156e-02  -3.5205138e-01   3.3857855e-01
  -8.3170964e-01  -2.2240727e-01  -1.1729688e+00   1.7656095e-02  -3.1026629e-01   1.3544266e+00   9.6511365e-02   7.2400752e-02  -3.5205138e-01   1.8780079e+00
  -8.1555994e-01  -2.0466577e+00  -5.1169318e-01   5.4455284e-01  -6.5076366e-01   4.2484953e-01   1.8850884e-01  -4.2649133e-01  -3.5205138e-01   2.5964083e+00
  -7.9941024e-01  -4.1299371e-02  -6.5864331e-01   5.5148569e-01  -3.1026629e-01   3.8611716e-01   1.5784301e-01  -3.7027813e-01  -3.5205138e-01  -5.8507908e-01
  -7.8326054e-01  -2.7180033e-01   8.8353194e-02   7.3173984e-01  -5.5061738e-01   4.3776033e-01   1.4251010e-01  -6.5134409e-01  -3.5205138e-01  -5.8507908e-01
  -7.6711083e-01  -2.7180033e-01  -2.1859404e-02   6.7627703e-01  -5.1055886e-01   1.7954448e-01   1.1184428e-01  -4.8270452e-01  -3.5205138e-01   5.4383581e-01
  -7.5096113e-01   2.2542317e-01   2.3530333e-01   6.4854562e-01  -6.7079292e-01  -1.4117409e-02  -5.4747093e-01  -1.3839872e-01  -3.5205138e-01  -5.8507908e-01
  -7.3481143e-01   4.6250987e-01   4.9246606e-01   6.2081421e-01  -2.5017852e-01  -1.2019103e+00  -5.7813675e-01  -2.0163856e-01   1.0356664e+00  -5.8507908e-01
  -7.1866173e-01   1.1046197e+00   1.2509073e-01   8.1493407e-01  -1.1314658e+00  -1.1115348e+00  -4.0947472e-01   4.0967990e-01  -3.5205138e-01   5.4383581e-01
  -7.0251203e-01   1.2857276e+00   9.3331645e-01   7.8026981e-01  -1.3317584e+00  -1.6796096e+00  -7.6213169e-01   5.1507964e-01  -3.5205138e-01  -5.8507908e-01
  -6.8636232e-01   1.1046197e+00   8.8353194e-02   7.3173984e-01  -1.0914073e+00  -8.2749733e-01  -4.8613928e-01   4.5886645e-01  -3.5205138e-01   1.3332130e-01
  -6.7021262e-01   8.6424011e-01   3.4551592e-01   6.2774706e-01  -6.5076366e-01  -8.9205130e-01  -6.2413549e-01   3.1130682e-01  -3.5205138e-01  -5.8507908e-01
  -6.5406292e-01   1.0387623e+00  -4.3821811e-01   6.6934418e-01  -1.1514951e+00  -5.5637069e-01  -4.7080637e-01   6.2750602e-01  -3.5205138e-01   1.1596076e+00
  -6.3791322e-01   1.0387623e+00  -4.3821811e-01   6.6934418e-01  -1.1514951e+00  -4.2726277e-01  -4.7080637e-01   6.2750602e-01  -3.5205138e-01   1.1596076e+00
  -6.2176352e-01   1.0387623e+00  -3.5249720e-01   6.2081421e-01  -1.0914073e+00  -5.8219228e-01  -4.0947472e-01   6.0642607e-01  -3.5205138e-01   1.0569789e+00
  -6.0561382e-01   1.5261071e+00  -1.1982616e-01   6.2081421e-01  -1.2516414e+00  -8.5331892e-01  -5.7813675e-01   8.5235879e-01  -3.5205138e-01  -2.7719321e-01
  -5.8946411e-01  -8.6451708e-01   1.7782797e+00   6.8320988e-01   5.9105027e-01  -1.0082484e+00  -5.1680510e-01  -1.1221296e+00  -3.5205138e-01   6.4646443e-01
  -5.7331441e-01   3.7729529e-02   2.8428670e-01   8.2186692e-01  -3.5032481e-01  -8.9205130e-01   6.5845542e-02  -4.4757127e-01  -3.5205138e-01   2.6990370e+00
  -5.5716471e-01  -8.0195253e-01  -3.8923473e-01   6.2774706e-01   1.5040662e-01   5.7977904e-01   2.6517339e-01  -7.9187707e-01  -3.5205138e-01  -5.8507908e-01
  -5.4101501e-01  -6.7682344e-01  -8.3088626e-02   6.1388136e-01   2.5055290e-01   2.8283082e-01   1.7317592e-01  -7.4971718e-01  -3.5205138e-01  -5.8507908e-01
  -5.2486531e-01  -7.9207392e-01  -4.7495564e-01   6.0694851e-01   1.9046513e-01   5.9268984e-01   3.4183795e-01  -7.4269053e-01  -3.5205138e-01  -5.8507908e-01
  -5.0871561e-01  -8.1183114e-01  -4.7495564e-01   6.2081421e-01   1.3037736e-01   6.0560063e-01   2.9583922e-01  -7.0053064e-01  -3.5205138e-01  -5.8507908e-01
  -4.9256590e-01  -6.3072325e-01   3.9369817e-02   6.4161277e-01   1.9046513e-01  -3.3688722e-01   2.4984048e-01  -6.5134409e-01  -3.5205138e-01  -5.8507908e-01
  -4.7641620e-01  -6.8999492e-01  -4.9944733e-01   6.2081421e-01   1.9046513e-01   2.3118765e-01   1.7317592e-01  -6.4431744e-01  -3.5205138e-01  -5.8507908e-01
  -4.6026650e-01  -7.3609511e-01   6.2717034e-01   5.7921710e-01  -3.9038332e-01   2.9574161e-01  -1.9481396e-01  -7.1458393e-01  -3.5205138e-01   8.5172168e-01
  -4.4411680e-01  -8.1183114e-01  -7.1987253e-01   5.7921710e-01   9.1151838e-01   2.6992003e-01   2.9583922e-01  -6.9350399e-01  -3.5205138e-01  -5.8507908e-01
  -4.2796710e-01  -8.0524540e-01  -6.7088915e-01   5.7921710e-01   1.3521620e+00   1.1704176e-02   2.9583922e-01  -6.9350399e-01  -3.5205138e-01  -5.8507908e-01
  -4.1181739e-01  -8.0195253e-01  -1.9330122e-01   5.3068714e-01  -2.9856696e-02   6.7015459e-01   1.7317592e-01  -7.7079713e-01  -3.5205138e-01  -5.8507908e-01
  -3.9566769e-01  -6.2743038e-01   2.6322843e-03   6.0001566e-01  -3.9038332e-01   2.0536606e-01   2.8050631e-01  -6.0215755e-01  -3.5205138e-01  -5.8507908e-01
  -3.7951799e-01  -7.9865966e-01  -3.8923473e-01   5.7921710e-01   2.1049439e-01   2.8283082e-01   2.8050631e-01  -6.3729079e-01  -3.5205138e-01   3.3857855e-01
  -3.6336829e-01  -1.4078408e+00   1.0312832e+00   2.8110447e-01   1.2720450e+00  -4.7890594e-01   9.2448860e-01  -1.3188757e+00  -3.5205138e-01  -5.8507908e-01
  -3.4721859e-01  -6.9658066e-01  -5.8596937e-02   6.2081421e-01   9.0318845e-02   8.9168931e-02  -7.2150664e-02  -5.2486441e-01  -3.5205138e-01  -5.8507908e-01
  -3.3106889e-01  -8.8098143e-01  -2.0554707e-01   5.5841854e-01   5.0260332e-02   7.7344093e-01  -1.7948105e-01  -6.5134409e-01  -3.5205138e-01  -5.8507908e-01
  -3.1491918e-01  -6.3072325e-01  -9.6135600e-03   5.5841854e-01   1.5040662e-01  -1.2066161e-03   2.6517339e-01  -6.1621085e-01  -3.5205138e-01   4.4120718e-01
  -2.9876948e-01  -7.1963076e-01  -4.8720149e-01   5.6535140e-01   7.0289589e-02   3.0865240e-01   1.5784301e-01  -5.8810425e-01  -3.5205138e-01  -5.8507908e-01
  -2.8261978e-01  -6.4718760e-01  -1.0505103e+00   5.5148569e-01   8.5143061e-01   7.4761935e-01   2.0384175e-01  -6.1621085e-01  -3.5205138e-01   3.3857855e-01
  -2.6647008e-01   1.4679433e-02  -5.8516824e-01   7.3173984e-01  -6.7079292e-01  -4.7890594e-01   2.1917466e-01   2.1342625e-03  -3.5205138e-01   1.6727507e+00
  -2.5032038e-01  -7.6243808e-01  -6.2190578e-01   5.2375429e-01   1.0201818e-02   5.2813587e-01  -8.7483576e-02  -4.8270452e-01  -3.5205138e-01  -5.8507908e-01
  -2.3417068e-01  -8.1841688e-01  -3.5249720e-01   5.0295573e-01   2.7058216e-01   7.8635172e-01  -6.5480131e-01  -3.9838473e-01  -3.5205138e-01   1.3648648e+00
  -2.1802097e-01  -8.1183114e-01  -2.0554707e-01   4.5442577e-01   5.0260332e-02   5.7977904e-01  -1.6414813e-01  -5.1783776e-01  -3.5205138e-01  -5.8507908e-01
  -2.0187127e-01  -6.8340918e-01  -8.5457682e-01   4.4749291e-01   9.0318845e-02   8.1217331e-01   2.6517339e-01  -5.0378446e-01  -3.5205138e-01  -5.8507908e-01
  -1.8572157e-01   7.7243979e-02  -5.8596937e-02   5.1682143e-01  -2.9856696e-02  -5.0472752e-01   1.9846806e-02  -2.5082510e-01  -3.5205138e-01  -5.8507908e-01
  -1.6957187e-01   1.4679433e-02  -4.7495564e-01   6.4854562e-01  -7.7093920e-01  -4.0144118e-01   2.1917466e-01   1.2158730e-01  -3.5205138e-01   9.5435031e-01
  -1.5342217e-01  -3.0802191e-01  -1.4791149e+00   3.9203010e-01  -5.7064663e-01   1.1607647e+00   1.8850884e-01  -4.0025631e-02  -3.5205138e-01   1.8780079e+00
  -1.3727246e-01  -4.8583693e-01  -9.0356019e-01   1.3551458e-01   5.3096250e-01   7.2179776e-01   3.5717086e-01  -2.9298499e-01  -3.5205138e-01  -5.8507908e-01
  -1.2112276e-01  -8.4106691e-02  -5.4843071e-01   1.9097739e-01  -2.9856696e-02   3.4738478e-01   1.5784301e-01  -1.1731877e-01  -7.0485461e-02  -5.8507908e-01
  -1.0497306e-01  -5.9779454e-01  -8.0559344e-01   1.1471602e-01  -9.8274391e-03   7.9926252e-01   1.1184428e-01  -1.1731877e-01  -1.3082102e-01   1.6727507e+00
  -8.8823360e-02  -3.5082923e-01  -1.2954272e+00   2.4588947e-02   3.7072844e-01   2.8283082e-01   3.1117213e-01   1.9185379e-01  -3.5205138e-01  -5.8507908e-01
  -7.2673658e-02  -5.4470854e-02  -9.6478942e-01   5.2320354e-02  -1.2316121e+00   1.4964453e+00  -2.2547978e-01   3.2536012e-01  -3.5205138e-01   1.4674934e+00
  -5.6523956e-02   2.9255772e+00   4.8022021e-01   3.2270158e-01  -1.5721095e+00  -2.6866514e+00  -6.3946840e-01   1.8852762e+00  -3.5205138e-01  -5.8507908e-01
  -4.0374254e-02   1.8883229e+00   5.1695774e-01   1.4938028e-01  -5.5061738e-01  -1.9378255e+00  -6.3946840e-01   1.2880110e+00  -3.5205138e-01  -5.8507908e-01
  -2.4224553e-02   2.1023595e+00  -2.3975532e+00  -1.8611468e+00   8.7145986e-01  -5.9510307e-01   4.7983416e-01   3.0095400e+00  -3.5205138e-01   2.9042942e+00
  -8.0748509e-03   4.2427256e+00  -3.2792540e+00  -1.8611468e+00   1.3121035e+00  -3.6678717e+00   1.2717719e-01   3.0516999e+00   5.9831819e+00   2.2885225e+00
   8.0748509e-03   5.1252150e+00  -1.3566564e+00  -1.8611468e+00  -8.9111474e-01  -3.2159939e+00  -5.7813675e-01   5.0824015e+00  -3.5205138e-01   1.8780079e+00
   2.4224553e-02   1.2692632e+00   1.2517084e+00  -1.8611468e+00  -8.9111474e-01   2.4614969e-02  -6.0880257e-01   1.8009564e+00  -3.5205138e-01   2.3594993e-01
   4.0374254e-02  -6.1056595e-02   3.8225346e-01  -1.8611468e+00  -1.7724020e+00   2.3227360e+00  -7.6213169e-01   1.4285440e+00  -3.5205138e-01  -5.8507908e-01
   5.6523956e-02   2.7247121e+00  -2.6669618e+00  -1.8611468e+00  -1.3517877e+00   7.2179776e-01  -7.6213169e-01   4.0213775e+00  -3.5205138e-01  -5.8507908e-01
   7.2673658e-02   2.9716774e+00  -2.9241245e+00  -1.8611468e+00  -1.3918462e+00   5.5395746e-01  -7.6213169e-01   4.2181237e+00  -3.5205138e-01  -5.8507908e-01
   8.8823360e-02   3.0968065e+00  -9.4029773e-01  -1.8611468e+00  -1.5520802e+00  -8.1458654e-01  -6.7013422e-01   3.8246313e+00  -3.5205138e-01  -5.8507908e-01
   1.0497306e-01   1.8261585e-01   6.3861506e-02   7.9413551e-01  -3.7035406e-01  -1.3031454e-01   1.1184428e-01  -5.2486441e-01  -3.5205138e-01   8.5172168e-01
   1.2112276e-01   3.4436658e-02  -3.7698889e-01   8.9119544e-01  -5.1055886e-01  -2.7233326e-01   1.5784301e-01  -3.7027813e-01  -3.5205138e-01  -5.8507908e-01
   1.3727246e-01   3.1143788e-02   2.6322843e-03   8.3573262e-01  -2.3014927e-01  -3.4979801e-01   1.9846806e-02  -4.7567787e-01  -3.5205138e-01  -5.8507908e-01
   1.5342217e-01  -2.4835016e-02  -2.0554707e-01   8.4266547e-01  -6.9915210e-02  -4.1435197e-01   8.1178453e-02  -4.5459792e-01  -3.5205138e-01   4.4120718e-01
   1.6957187e-01  -4.2327239e-01   3.8225346e-01   6.9014273e-01   7.3125507e-01  -7.6294337e-01   2.1917466e-01  -7.5674383e-01  -3.5205138e-01  -5.8507908e-01
   1.8572157e-01  -5.3852286e-01  -1.3207200e-01   6.6241132e-01   1.7043587e-01  -1.5613613e-01   2.3450757e-01  -6.5134409e-01  -3.5205138e-01   2.3911511e+00
   2.0187127e-01  -6.0767315e-01   1.8631995e-01   6.1388136e-01   5.0260332e-02  -2.5942247e-01   2.1917466e-01  -7.0053064e-01  -3.5205138e-01  -5.8507908e-01
   2.1802097e-01   2.4558046e-02  -1.9330122e-01   7.4560555e-01  -2.5017852e-01  -3.2397643e-01   1.2717719e-01  -3.7730478e-01  -3.5205138e-01  -5.8507908e-01
   2.3417068e-01  -5.7145157e-01  -5.8516824e-01   5.9308280e-01   3.5069919e-01   3.9902795e-01   2.1917466e-01  -6.5134409e-01  -3.5205138e-01   1.5701221e+00
   2.5032038e-01  -4.9242267e-01  -2.1779291e-01   5.9308280e-01   7.0289589e-02   2.4409844e-01   9.6511365e-02  -6.0215755e-01  -3.5205138e-01  -5.8507908e-01
   2.6647008e-01  -4.2656526e-01   8.8353194e-02   5.5148569e-01   5.3096250e-01  -1.6904692e-01   1.8850884e-01  -6.7945069e-01  -3.5205138e-01  -5.8507908e-01
   2.8261978e-01   1.1210840e+00  -2.5453045e-01   6.9014273e-01  -5.9067589e-01   1.2790131e-01   6.5845542e-02  -3.0703829e-01  -3.5205138e-01  -5.8507908e-01
   2.9876948e-01   1.1675843e-01  -5.8516824e-01   6.7627703e-01   2.3052364e-01  -1.8195771e-01   1.2717719e-01  -2.8595835e-01  -3.5205138e-01   6.4646443e-01
   3.1491918e-01  -5.5828009e-01  -5.7292240e-01   6.4161277e-01  -3.7035406e-01   1.2790131e-01   9.6511365e-02  -2.5082510e-01  -3.5205138e-01  -5.8507908e-01
   3.3106889e-01   8.0496843e-01   4.5572852e-01  -2.8045654e-01  -2.9856696e-02  -8.5331892e-01  -1.0819017e-02   6.2750602e-01  -3.5205138e-01   1.1596076e+00
   3.4721859e-01   7.6216111e-01   1.7407410e-01  -4.1218072e-01   4.5084547e-01  -6.0801386e-01   5.0512630e-02   4.3075985e-01   1.9096861e-01   1.1596076e+00
   3.6336829e-01   6.0410331e-01   7.0064541e-01  -9.2521177e-01   3.7072844e-01  -1.1502671e+00  -1.6414813e-01   1.1263981e+00  -3.5205138e-01   1.2622362e+00
   3.7951799e-01   1.1210840e+00   4.1899099e-01  -1.1609287e+00  -1.7006149e-01  -5.9510307e-01  -2.5614560e-01   1.5339437e+00  -3.5205138e-01  -5.8507908e-01
   3.9566769e-01   2.5600686e+00   3.5776177e-01  -1.8611468e+00  -1.7006149e-01  -1.8216284e+00  -4.7080637e-01   3.1500730e+00  -3.5205138e-01   4.4120718e-01
   4.1181739e-01  -7.7520950e-02   2.7123973e-02   8.9812829e-01  -5.3058812e-01  -2.0777930e-01   1.2717719e-01  -5.6702430e-01  -3.5205138e-01  -5.8507908e-01
   4.2796710e-01  -1.2032827e-01   3.7000761e-01   8.6346403e-01   1.9046513e-01  -1.0857132e+00   6.5845542e-02  -5.2486441e-01  -3.5205138e-01   9.5435031e-01
   4.4411680e-01  -8.4106691e-02  -9.5334470e-02   8.0800121e-01  -3.9038332e-01   1.6663369e-01   3.5179718e-02  -5.8810425e-01  -3.5205138e-01  -5.8507908e-01
   4.6026650e-01  -1.5654985e-01  -2.6677629e-01   8.4266547e-01  -2.9023704e-01  -4.1435197e-01   8.1178453e-02  -3.6325148e-01  -3.5205138e-01   2.2885225e+00
   4.7641620e-01  -1.0057105e-01  -4.9944733e-01   7.7333695e-01  -7.3088069e-01   5.4104667e-01   9.6511365e-02  -4.0541138e-01  -3.5205138e-01   6.4646443e-01
   4.9256590e-01  -4.1339377e-01  -6.3415162e-01   6.4854562e-01   2.5055290e-01   3.9902795e-01   1.7317592e-01  -5.9513090e-01  -3.5205138e-01  -5.8507908e-01
   5.0871561e-01  -5.3522999e-01  -7.5661006e-01   5.7921710e-01   1.9046513e-01   9.1545965e-01   2.4984048e-01  -7.4269053e-01  -3.5205138e-01  -5.8507908e-01
   5.2486531e-01  -5.3522999e-01  -6.5864331e-01   6.0694851e-01   3.9075770e-01   6.3142221e-01   2.3450757e-01  -6.7945069e-01  -3.5205138e-01  -5.8507908e-01
   5.4101501e-01  -4.8254406e-01  -9.5334470e-02   5.9308280e-01   3.3066993e-01  -1.4322533e-01   2.8050631e-01  -5.9513090e-01  -3.5205138e-01  -5.8507908e-01
   5.5716471e-01   4.7608142e-02  -2.5453045e-01   6.5547847e-01  -7.5090994e-01   2.3118765e-01   1.1184428e-01  -3.8433143e-01  -1.7104472e-01   1.1596076e+00
   5.7331441e-01  -5.7474444e-01  -6.8313500e-01   5.7228425e-01  -9.8274391e-03   4.6358191e-01   2.8050631e-01  -5.1081111e-01  -2.3138027e-01   1.9806366e+00
   5.8946411e-01  -4.1997952e-01  -4.9944733e-01   5.4455284e-01   6.9119655e-01   8.9168931e-02   2.4984048e-01  -5.4594436e-01  -3.5205138e-01  -5.8507908e-01
